Date/Time (PST),Temperature (deg F),Relative Humidity (%),"Total Snow Depth ("")","Intermittent/Shot Snow ("")"
25-06-2019 15:00,47.33,89.9,16.46,-7999
25-06-2019 14:00,53.8,69.82,10.02,-7999
25-06-2019 13:00,55.02,65.32,12.31,-7999
25-06-2019 12:00,56.62,54.77,11.77,-7999
25-06-2019 11:00,54.93,58.87,12.12,-7999
25-06-2019 10:00,51.53,69.53,11.63,-7999
25-06-2019 09:00,46.93,78.51,14.04,-7999
25-06-2019 08:00,43.38,87.8,13.33,-7999
25-06-2019 07:00,40.57,90.9,12.63,-7999
25-06-2019 06:00,39.1,94.8,5.907,-7999
25-06-2019 05:00,37.27,100,12.59,-7999
25-06-2019 04:00,36.16,99.9,13.14,-7999
25-06-2019 03:00,37.26,98.6,7.927,-7999
25-06-2019 02:00,38.24,99.9,5.241,-7999
25-06-2019 01:00,39.1,99.9,5.241,-7999
25-06-2019 00:00,38.49,99.9,9,-7999
24-06-2019 23:00,38.49,97.4,8.87,-7999
24-06-2019 22:00,38.85,97.2,12.09,-7999
24-06-2019 21:00,39.21,95.9,17.21,-7999
24-06-2019 20:00,40.55,92.7,17.8,-7999
24-06-2019 19:00,42.98,86.7,16.51,-7999
24-06-2019 18:00,43.71,79.17,12.9,-7999
24-06-2019 17:00,44.31,81.1,17.62,-7999
24-06-2019 16:00,46.76,79.7,17.9,-7999
24-06-2019 15:00,46.28,79.84,9.17,-7999
24-06-2019 14:00,46.53,81.2,12.64,-7999
24-06-2019 13:00,44.2,91.4,11.01,-7999
24-06-2019 12:00,42.76,91.3,12.23,-7999
24-06-2019 11:00,40.18,97.2,8.53,-7999
24-06-2019 10:00,39.7,95.4,8.76,-7999
24-06-2019 09:00,39.1,96.6,12.64,-7999
24-06-2019 08:00,38.49,99.8,15.11,-7999
24-06-2019 07:00,37.26,99.8,12.09,-434.5
24-06-2019 06:00,36.64,99.9,15.18,-7999
24-06-2019 05:00,36.4,99.8,15.7,-7999
24-06-2019 04:00,36.04,99.9,14.89,-7999
24-06-2019 03:00,36.52,99.8,15.44,-7999
24-06-2019 02:00,36.15,99.8,16.12,-7999
24-06-2019 01:00,36.77,100,14.51,-7999
24-06-2019 00:00,37.38,100,15.31,-7999
23-06-2019 23:00,38.23,99.9,13.6,-7999
23-06-2019 22:00,39.81,99.9,13.35,-7999
23-06-2019 21:00,40.3,99.8,15.92,-7999
23-06-2019 20:00,40.18,99.9,16.05,-7999
23-06-2019 19:00,40.55,99.9,11.22,-7999
23-06-2019 18:00,40.42,94.3,13.77,-7999
23-06-2019 17:00,41.65,93.7,13.03,-7999
23-06-2019 16:00,42.37,93.9,16.63,-7999
23-06-2019 15:00,42.36,95.9,16.39,-7999
23-06-2019 14:00,44.2,94.1,4.579,-7999
23-06-2019 13:00,43.71,95.2,13.3,-7999
23-06-2019 12:00,43.71,97.4,10.62,-7999
23-06-2019 11:00,44.08,99.9,11.42,-7999
23-06-2019 10:00,44.47,99.9,12.23,-7999
23-06-2019 09:00,42.26,99.9,13.84,-371.9
23-06-2019 08:00,42.39,99.9,14.84,-382.5
23-06-2019 07:00,42.39,100,12.56,-7999
23-06-2019 06:00,41.9,99.9,14.84,-7999
23-06-2019 05:00,41.65,99.8,14.64,-7999
23-06-2019 04:00,41.77,99.9,15.25,-7999
23-06-2019 03:00,41.65,99.9,16.39,-7999
23-06-2019 02:00,41.65,100,9.21,-7999
23-06-2019 01:00,41.9,99.9,4.709,-7999
23-06-2019 00:00,41.77,99.9,11.69,-7999
22-06-2019 23:00,41.77,96.7,10.55,-7999
22-06-2019 22:00,41.28,95.6,11.29,-7999
22-06-2019 21:00,41.65,95.9,11.09,-7999
22-06-2019 20:00,41.65,96.5,5.313,-7999
22-06-2019 19:00,42.6,96.7,9.01,-7999
22-06-2019 18:00,44.79,93.2,13.24,-7999
22-06-2019 17:00,49.93,74.98,13.19,-7999
22-06-2019 16:00,54.08,72.44,12.77,-7999
22-06-2019 15:00,54.45,70.6,12.9,-7999
22-06-2019 14:00,52.61,73.8,12.77,-7999
22-06-2019 13:00,53.5,81.6,12.36,-7999
22-06-2019 12:00,47.98,91.5,15.25,-7999
22-06-2019 11:00,47.75,91.8,13.6,-7999
22-06-2019 10:00,46.53,95.2,10.68,-7999
22-06-2019 09:00,44.35,99.8,10.7,-7999
22-06-2019 08:00,43.37,99.9,3.568,-7999
22-06-2019 07:00,42.39,99.9,4.507,-362.8
22-06-2019 06:00,42.39,99.9,5.044,-386.2
22-06-2019 05:00,41.9,99.9,3.702,-390
22-06-2019 04:00,42.02,99.9,3.836,-392.2
22-06-2019 03:00,42.51,99.8,4.507,-388.7
22-06-2019 02:00,42.39,100,3.903,-391.6
22-06-2019 01:00,42.14,99.9,3.836,-388
22-06-2019 00:00,42.02,99.9,3.433,-391
21-06-2019 23:00,42.14,99.8,3.702,-401
21-06-2019 22:00,42.39,99.9,7.729,-401.8
21-06-2019 21:00,42.51,100,9.47,-398.9
21-06-2019 20:00,42.26,99.8,9.88,-409.2
21-06-2019 19:00,42.76,100,11.76,-418.7
21-06-2019 18:00,42.87,99.9,11.91,-7999
21-06-2019 17:00,43.59,99.9,11.76,-7999
21-06-2019 16:00,44.2,99.9,16.12,-7999
21-06-2019 15:00,43.96,98.5,12.09,-7999
21-06-2019 14:00,44.1,99.9,10.84,-7999
21-06-2019 13:00,42.63,99.9,17.26,-7999
21-06-2019 12:00,41.77,99.8,11.22,-7999
21-06-2019 11:00,40.06,99.9,12.69,-7999
21-06-2019 10:00,39.21,99.9,17.08,-411.1
21-06-2019 09:00,38.36,99.8,13.03,-360.7
21-06-2019 08:00,37.38,99.8,12.09,-382.8
21-06-2019 07:00,37.5,99.8,13.3,-397.6
21-06-2019 06:00,36.89,100,13.1,-423.1
21-06-2019 05:00,36.52,99.8,13.1,-422.9
21-06-2019 04:00,36.64,99.9,12.69,-426.7
21-06-2019 03:00,36.89,99.9,13.3,-435.8
21-06-2019 02:00,37.26,99.8,12.22,-7999
21-06-2019 01:00,37.5,99.9,12.49,-437
21-06-2019 00:00,37.63,99.8,12.09,-7999
20-06-2019 23:00,37.5,99.8,14.24,-7999
20-06-2019 22:00,37.38,99.9,12.76,-441.1
20-06-2019 21:00,37.26,100,15.92,-7999
20-06-2019 20:00,37.38,97,16.39,-7999
20-06-2019 19:00,38.12,97,15.45,-7999
20-06-2019 18:00,37.63,96.1,15.92,-7999
20-06-2019 17:00,37.87,99.1,16.19,-7999
20-06-2019 16:00,38.12,99.9,13.16,-7999
20-06-2019 15:00,38.46,100,12.28,-7999
20-06-2019 14:00,39.7,99.8,11.46,-7999
20-06-2019 13:00,38.09,99.9,12.49,-7999
20-06-2019 12:00,40.05,99.9,13.5,-7999
20-06-2019 11:00,41.16,99.9,12.56,-7999
20-06-2019 10:00,38.49,100,16.25,-7999
20-06-2019 09:00,36.52,99.9,11.89,-7999
20-06-2019 08:00,36.04,99.8,10.84,-405.9
20-06-2019 07:00,34.21,99.9,15.04,-347.4
20-06-2019 06:00,34.09,99.8,15.85,-383.6
20-06-2019 05:00,33.11,99.9,15.51,-385.7
20-06-2019 04:00,32.49,99.9,13.63,-378.2
20-06-2019 03:00,32.61,99.9,15.78,-377.2
20-06-2019 02:00,33.11,99.9,16.86,-365.4
20-06-2019 01:00,32.86,99.9,17.39,-347.9
20-06-2019 00:00,33.23,97.7,13.5,-361
19-06-2019 23:00,33.84,97.2,17.26,-329.8
19-06-2019 22:00,34.09,93.2,17.53,-378.1
19-06-2019 21:00,35.07,99.8,15.66,-408.2
19-06-2019 20:00,34.57,99.8,13.66,-427.9
19-06-2019 19:00,36.03,99.9,13.03,-409.4
19-06-2019 18:00,37.01,99.8,15.92,-7999
19-06-2019 17:00,37.26,95.9,15.92,-7999
19-06-2019 16:00,37.38,99.8,15.11,-7999
19-06-2019 15:00,37.86,96.4,12.79,-7999
19-06-2019 14:00,37.72,94.2,17.26,-7999
19-06-2019 13:00,41.28,92.7,12.43,-7999
19-06-2019 12:00,39.44,99.9,15.92,-7999
19-06-2019 11:00,38.09,95.6,12.49,-7999
19-06-2019 10:00,41.65,77.08,13.37,-7999
19-06-2019 09:00,37.75,83.2,9.94,-7999
19-06-2019 08:00,36.77,86.7,11.96,-7999
19-06-2019 07:00,36.27,90.1,13.03,-7999
19-06-2019 06:00,36.52,91.9,12.9,-7999
19-06-2019 05:00,36.89,91,12.76,-7999
19-06-2019 04:00,37.75,87.6,10.34,-7999
19-06-2019 03:00,38.12,83.5,12.9,-7999
19-06-2019 02:00,38.12,78.27,13.7,-7999
19-06-2019 01:00,38.95,78.04,12.02,-7999
19-06-2019 00:00,41.41,80.2,11.49,-7999
18-06-2019 23:00,43.37,84.4,10.28,-7999
18-06-2019 22:00,43.37,83.8,10.55,-7999
18-06-2019 21:00,44.32,84.4,10.75,-7999
18-06-2019 20:00,44.57,83.7,10.28,-7999
18-06-2019 19:00,45.43,78.35,2.836,-7999
18-06-2019 18:00,46.63,81.1,9.74,-7999
18-06-2019 17:00,48.59,78.73,10.56,-7999
18-06-2019 16:00,52.48,68.01,9.95,-7999
18-06-2019 15:00,55.18,62.08,6.734,-7999
18-06-2019 14:00,50.64,75.09,13.44,-7999
18-06-2019 13:00,53.59,74.14,6.6,-7999
18-06-2019 12:00,52.01,78.1,10.05,-7999
18-06-2019 11:00,50.18,81.9,16.19,-7999
18-06-2019 10:00,49.08,86.9,16.86,-7999
18-06-2019 09:00,48.61,89.7,12.66,-7999
18-06-2019 08:00,47.39,93.3,12.37,-7999
18-06-2019 07:00,46.9,97,11.96,-7999
18-06-2019 06:00,46.78,99.9,6.659,-7999
18-06-2019 05:00,46.9,97.7,12.5,-7999
18-06-2019 04:00,48.11,95.6,14.54,-7999
18-06-2019 03:00,48.97,92,13.13,-7999
18-06-2019 02:00,48.97,91.3,12.39,-7999
18-06-2019 01:00,49.1,92,13.32,-7999
18-06-2019 00:00,48.97,93,12.26,-7999
17-06-2019 23:00,49.1,89.2,12.26,-7999
17-06-2019 22:00,48.36,94,12.53,-7999
17-06-2019 21:00,48.84,94.1,12.96,-7999
17-06-2019 20:00,50.92,89.2,7.468,-7999
17-06-2019 19:00,52.73,83.9,6.868,-7999
17-06-2019 18:00,54.43,79.31,4.155,-7999
17-06-2019 17:00,56.74,77.52,8.68,-7999
17-06-2019 16:00,60.63,69.26,6.069,-7999
17-06-2019 15:00,61.7,65.69,3.932,-7999
17-06-2019 14:00,64.4,59.97,4.535,-7999
17-06-2019 13:00,64.52,57.73,15.92,-7999
17-06-2019 12:00,62.72,57.88,5.335,-7999
17-06-2019 11:00,59.56,62.53,6.939,-7999
17-06-2019 10:00,57.5,65.07,10.78,-7999
17-06-2019 09:00,53.87,74.3,14.58,-7999
17-06-2019 08:00,50.94,82.7,15.62,-7999
17-06-2019 07:00,48.99,88.9,15.58,-7999
17-06-2019 06:00,46.9,92.9,15.58,-7999
17-06-2019 05:00,45.7,95.9,15.99,-7999
17-06-2019 04:00,44.84,96,15.99,-7999
17-06-2019 03:00,45.09,94.5,15.99,-7999
17-06-2019 02:00,44.97,92.1,15.92,-7999
17-06-2019 01:00,45.43,89.9,15.99,-7999
17-06-2019 00:00,45.8,88.7,16.12,-7999
16-06-2019 23:00,47.75,85.8,16.02,-7999
16-06-2019 22:00,48.59,87.5,15.91,-7999
16-06-2019 21:00,48.96,88.2,8.14,-7999
16-06-2019 20:00,51.03,86.1,3.602,-7999
16-06-2019 19:00,52.12,82.5,15.18,-7999
16-06-2019 18:00,54.43,76.31,15.48,-7999
16-06-2019 17:00,57.72,72.75,15.38,-7999
16-06-2019 16:00,59.78,66.19,10.49,-7999
16-06-2019 15:00,64.04,58.21,1.696,-7999
16-06-2019 14:00,63.17,61.68,3.595,-7999
16-06-2019 13:00,63.33,63.06,8.75,-7999
16-06-2019 12:00,60.88,64.56,3.252,-7999
16-06-2019 11:00,58.46,66.14,5.866,-7999
16-06-2019 10:00,58,70.66,5.141,-7999
16-06-2019 09:00,53.74,77.98,6.395,-7999
16-06-2019 08:00,50.57,86.7,2.865,-7999
16-06-2019 07:00,47.64,90.9,7.934,-7999
16-06-2019 06:00,47.02,93.8,3.908,-7999
16-06-2019 05:00,47.15,94.6,5.921,-7999
16-06-2019 04:00,47.39,95.5,6.324,-7999
16-06-2019 03:00,47.51,95.3,3.505,-7999
16-06-2019 02:00,47.51,95.9,6.391,-7999
16-06-2019 01:00,47.27,96.9,4.713,-7999
16-06-2019 00:00,46.66,99.9,4.311,-7999
15-06-2019 23:00,47.02,96.8,4.512,-7999
15-06-2019 22:00,47.39,94.6,6.659,-7999
15-06-2019 21:00,48.59,92.4,4.645,-7999
15-06-2019 20:00,50.31,86.1,2.169,-7999
15-06-2019 19:00,53.96,77.89,3.113,-7999
15-06-2019 18:00,56.64,73.24,3.286,-7999
15-06-2019 17:00,59.07,68.46,3.319,-7999
15-06-2019 16:00,61.37,62.72,2.446,-7999
15-06-2019 15:00,63.31,58.42,5.701,-7999
15-06-2019 14:00,64.15,52.69,3.865,-7999
15-06-2019 13:00,63.3,53.03,5.051,-7999
15-06-2019 12:00,61.61,59.65,2.451,-7999
15-06-2019 11:00,59.07,59.2,4.794,-7999
15-06-2019 10:00,54.71,69.45,3.468,-7999
15-06-2019 09:00,50.34,78.28,5.317,-7999
15-06-2019 08:00,46.78,87.5,5.787,-7999
15-06-2019 07:00,44.84,93.7,5.921,-7999
15-06-2019 06:00,43.74,96.2,4.574,-7999
15-06-2019 05:00,42.76,97.1,6.118,-7999
15-06-2019 04:00,42.88,97.3,4.373,-7999
15-06-2019 03:00,43.25,97.1,3.836,-7999
15-06-2019 02:00,43.12,96.4,6.118,-7999
15-06-2019 01:00,43.62,96.7,5.313,-7999
15-06-2019 00:00,43.49,96.6,5.984,-7999
14-06-2019 23:00,43.98,96.9,6.34,-7999
14-06-2019 22:00,44.45,96.5,7.129,-7999
14-06-2019 21:00,44.81,97,6.592,-7999
14-06-2019 20:00,44.94,96.7,3.505,-7999
14-06-2019 19:00,45.67,95.2,6.872,-7999
14-06-2019 18:00,46.75,93.3,5.59,-7999
14-06-2019 17:00,48.22,86.9,5.188,-7999
14-06-2019 16:00,50.77,79.8,5.929,-7999
14-06-2019 15:00,52.85,74.75,6.063,-7999
14-06-2019 14:00,53.45,70.86,2.613,-7999
14-06-2019 13:00,54.45,68.42,7.002,-7999
14-06-2019 12:00,49.94,73.42,7.468,-7999
14-06-2019 11:00,48.11,78.06,6.767,-7999
14-06-2019 10:00,46.29,82.9,8.47,-7999
14-06-2019 09:00,44.94,88.1,6.659,-7999
14-06-2019 08:00,43.62,93.1,7.595,-7999
14-06-2019 07:00,42.39,95,7.863,-7999
14-06-2019 06:00,42.26,96.7,8.53,-7999
14-06-2019 05:00,41.65,96,4.507,-7999
14-06-2019 04:00,42.02,95.8,1.822,-7999
14-06-2019 03:00,42.76,95.2,4.776,-7999
14-06-2019 02:00,43,94.7,6.252,-7999
14-06-2019 01:00,43.86,95.5,6.792,-7999
14-06-2019 00:00,44.94,92.1,4.713,-7999
13-06-2019 23:00,46.77,89.3,7.943,-7999
13-06-2019 22:00,48.83,86,5.858,-7999
13-06-2019 21:00,51.77,83.2,7.751,-7999
13-06-2019 20:00,53.1,81.4,7.539,-7999
13-06-2019 19:00,55.04,76.99,7.708,-7999
13-06-2019 18:00,57.48,74.11,9.49,-7999
13-06-2019 17:00,62.1,65.92,7.814,-7999
13-06-2019 16:00,64.03,60.45,8.02,-7999
13-06-2019 15:00,67.09,51.39,9.64,-7999
13-06-2019 14:00,70.61,46.21,10.36,-7999
13-06-2019 13:00,69.89,50.23,9.14,-7999
13-06-2019 12:00,69.78,48.26,10.05,-7999
13-06-2019 11:00,67.95,52.21,9.09,-7999
13-06-2019 10:00,66.39,52.37,6.608,-7999
13-06-2019 09:00,63,56.34,7.877,-7999
13-06-2019 08:00,62.65,58.46,9.85,-7999
13-06-2019 07:00,59.6,65.08,9.15,-7999
13-06-2019 06:00,56.07,75.12,8.68,-7999
13-06-2019 05:00,56.17,73.12,10.55,-7999
13-06-2019 04:00,56.41,70.66,11.56,-7999
13-06-2019 03:00,57.76,68.14,11.9,-7999
13-06-2019 02:00,59.23,64.53,9.29,-7999
13-06-2019 01:00,59.59,64.05,11.17,-7999
13-06-2019 00:00,60.07,64.32,8.51,-7999
12-06-2019 23:00,60.44,60.57,10.93,-7999
12-06-2019 22:00,61.16,58.11,12.5,-7999
12-06-2019 21:00,61.77,54.84,11.23,-7999
12-06-2019 20:00,63.11,54.42,10.85,-7999
12-06-2019 19:00,65.78,53.93,12.37,-7999
12-06-2019 18:00,69.79,46.43,12.71,-7999
12-06-2019 17:00,70.75,42.27,12.2,-7999
12-06-2019 16:00,76.24,31.78,12.24,-7999
12-06-2019 15:00,76.24,32.19,12.78,-7999
12-06-2019 14:00,75.98,35.52,11.47,-7999
12-06-2019 13:00,75.26,36.68,11.57,-7999
12-06-2019 12:00,73.92,37.91,11.69,-7999
12-06-2019 11:00,72.83,37.71,11.94,-7999
12-06-2019 10:00,71.26,39.75,11.5,-7999
12-06-2019 09:00,68.37,47.47,12.75,-7999
12-06-2019 08:00,65.2,49.32,12.57,-7999
12-06-2019 07:00,63.4,51.58,15.72,-7999
12-06-2019 06:00,58.74,59.97,15.99,-7999
12-06-2019 05:00,57.14,57.65,14.91,-7999
12-06-2019 04:00,57.39,56.42,14.85,-7999
12-06-2019 03:00,57.76,55.26,16.93,-7999
12-06-2019 02:00,58.98,52.06,15.32,-7999
12-06-2019 01:00,59.11,53.22,16.26,-7999
12-06-2019 00:00,58.74,53.9,16.26,-7999
11-06-2019 23:00,59.58,51.17,14.68,-7999
11-06-2019 22:00,61.04,48.84,15.79,-7999
11-06-2019 21:00,62.38,49.93,15.12,-7999
11-06-2019 20:00,63.73,48.16,16.26,-7999
11-06-2019 19:00,66.03,46.78,15.99,-7999
11-06-2019 18:00,68.46,38.47,15.76,-7999
11-06-2019 17:00,69.67,35.33,16.06,-7999
11-06-2019 16:00,71.13,33.35,15.27,-7999
11-06-2019 15:00,73.18,30.89,16.39,-7999
11-06-2019 14:00,72.94,31.24,16.26,-7999
11-06-2019 13:00,71.36,33.96,16.23,-7999
11-06-2019 12:00,70.03,37.71,17.13,-7999
11-06-2019 11:00,65.99,44.32,16.86,-7999
11-06-2019 10:00,65.54,43.99,16.66,-7999
11-06-2019 09:00,63.75,48.65,16.42,-7999
11-06-2019 08:00,60.73,53.17,17.8,-7999
11-06-2019 07:00,55.46,68.3,18.6,-7999
11-06-2019 06:00,53.76,69.2,19.64,-7999
11-06-2019 05:00,51.07,71.46,18.13,-7999
11-06-2019 04:00,48.5,81.6,19.07,-7999
11-06-2019 03:00,47.88,93.2,21.76,-7999
11-06-2019 02:00,47.76,96.4,18.27,-7999
11-06-2019 01:00,47.27,96.6,19.88,-7999
11-06-2019 00:00,47.51,97.2,19.34,-7999
10-06-2019 23:00,47.15,96.4,19.07,-7999
10-06-2019 22:00,47.51,94.3,18.74,-7999
10-06-2019 21:00,48.97,90.6,19.11,-7999
10-06-2019 20:00,50.67,82.8,18.07,-7999
10-06-2019 19:00,53.13,74.71,19.54,-7999
10-06-2019 18:00,53.86,73.41,19.56,-7999
10-06-2019 17:00,54.45,72.57,19.47,-7999
10-06-2019 16:00,53.59,74.34,20.01,-7999
10-06-2019 15:00,55.3,68.55,19.49,-7999
10-06-2019 14:00,55.27,67.51,18.87,-7999
10-06-2019 13:00,59.9,56.66,19.34,-7999
10-06-2019 12:00,62.1,48.62,18.8,-7999
10-06-2019 11:00,58.71,51.77,19.14,-7999
10-06-2019 10:00,57.39,50.63,21.62,-7999
10-06-2019 09:00,54.72,56.51,21.42,-7999
10-06-2019 08:00,51.54,60.06,23.15,-7999
10-06-2019 07:00,49.85,65.26,21.62,-7999
10-06-2019 06:00,48.74,69.76,22.49,-7999
10-06-2019 05:00,46.07,66.03,24.24,-7999
10-06-2019 04:00,45.7,64.67,22.23,-7999
10-06-2019 03:00,45.21,60.23,22.9,-7999
10-06-2019 02:00,45.58,58.39,23.3,-7999
10-06-2019 01:00,45.7,60.78,23.7,-7999
10-06-2019 00:00,45.21,66.64,22.29,-7999
09-06-2019 23:00,45.7,68.01,23.23,-7999
09-06-2019 22:00,45.69,68.14,23.99,-7999
09-06-2019 21:00,45.8,65.87,22.7,-7999
09-06-2019 20:00,47.13,67.16,22.73,-7999
09-06-2019 19:00,50.18,63.12,22.76,-7999
09-06-2019 18:00,52.97,56.15,22.29,-7999
09-06-2019 17:00,55.41,48.99,22.86,-7999
09-06-2019 16:00,58.83,41.83,22.49,-7999
09-06-2019 15:00,58.46,45.03,21.69,-7999
09-06-2019 14:00,60.53,32.28,22.79,-7999
09-06-2019 13:00,59.32,38.28,22.9,-7999
09-06-2019 12:00,55.52,44.55,24.1,-7999
09-06-2019 11:00,53.34,46.13,24.23,-7999
09-06-2019 10:00,53.13,41.99,24.77,-7999
09-06-2019 09:00,50.71,46.57,25.25,-7999
09-06-2019 08:00,48.04,50.55,24.78,-7999
09-06-2019 07:00,44.5,69.6,26.19,-7999
09-06-2019 06:00,39.86,83.8,26.26,-7999
09-06-2019 05:00,36.91,80.3,25.59,-7999
09-06-2019 04:00,36.05,91.3,25.66,-7999
09-06-2019 03:00,35.81,97.1,25.45,-7999
09-06-2019 02:00,35.81,99.9,25.06,-7999
09-06-2019 01:00,36.28,99.9,25.23,-7999
09-06-2019 00:00,37.27,100,24.75,-7999
08-06-2019 23:00,37.26,98.3,25.12,-7999
08-06-2019 22:00,38.36,99.8,25.65,-7999
08-06-2019 21:00,39.22,95.7,25.65,-7999
08-06-2019 20:00,38.85,93.5,25.66,-7999
08-06-2019 19:00,40.18,93.3,25.31,-7999
08-06-2019 18:00,40.18,94.4,25.31,-7999
08-06-2019 17:00,42.02,92,24.38,-7999
08-06-2019 16:00,41.16,93.8,25.11,-7999
08-06-2019 15:00,41.9,93.7,24.91,-7999
08-06-2019 14:00,40.55,97.7,24.78,-7999
08-06-2019 13:00,40.55,94.7,25.18,-7999
08-06-2019 12:00,40.67,94.1,25.45,-7999
08-06-2019 11:00,38.83,93.9,26.11,-7999
08-06-2019 10:00,38.24,100,25.79,-7999
08-06-2019 09:00,37.5,97.8,26.19,-7999
08-06-2019 08:00,36.4,100,24.16,-7999
08-06-2019 07:00,35.19,99.9,24.85,-425.3
08-06-2019 06:00,34.46,99.9,25.19,-7999
08-06-2019 05:00,33.6,99.9,25.59,-7999
08-06-2019 04:00,33.23,100,26.26,-7999
08-06-2019 03:00,32.86,99.9,25.86,-7999
08-06-2019 02:00,33.23,99.8,25.86,-7999
08-06-2019 01:00,32.98,99.9,25.99,-7999
08-06-2019 00:00,33.23,100,25.86,-7999
07-06-2019 23:00,33.23,99.9,25.99,-7999
07-06-2019 22:00,33.23,99.9,26.19,-7999
07-06-2019 21:00,33.11,99.9,26.26,-7999
07-06-2019 20:00,33.23,100,26.39,-7999
07-06-2019 19:00,33.84,99.9,25.47,-7999
07-06-2019 18:00,34.81,99.8,25.91,-7999
07-06-2019 17:00,35.54,99.8,27.26,-7999
07-06-2019 16:00,36.4,99.8,27.13,-7999
07-06-2019 15:00,37.87,96.2,26.2,-7999
07-06-2019 14:00,36.86,99.9,26.79,-7999
07-06-2019 13:00,37.6,93.1,26.19,-7999
07-06-2019 12:00,39.56,93.1,26.86,-7999
07-06-2019 11:00,39.1,99.9,26.06,-7999
07-06-2019 10:00,34.44,96.8,27.71,-7999
07-06-2019 09:00,33.72,99.9,26.06,-7999
07-06-2019 08:00,32,99.9,25.45,-7999
07-06-2019 07:00,32.37,99.9,24.78,-7999
07-06-2019 06:00,31.75,99.9,25.32,-7999
07-06-2019 05:00,31.63,99.9,25.51,-7999
07-06-2019 04:00,31.88,100,26.12,-7999
07-06-2019 03:00,31.75,100,25.86,-7999
07-06-2019 02:00,31.75,99.9,25.99,-7999
07-06-2019 01:00,31.88,99.8,26.13,-7999
07-06-2019 00:00,32,99.8,25.99,-7999
06-06-2019 23:00,32.12,99.9,26.19,-7999
06-06-2019 22:00,32.12,99.9,25.72,-7999
06-06-2019 21:00,32.25,99.8,25.45,-7999
06-06-2019 20:00,31.75,99.8,25.79,-7999
06-06-2019 19:00,33.47,97.3,26.13,-7999
06-06-2019 18:00,33.08,95.9,25.59,-7999
06-06-2019 17:00,36.49,87.9,26.79,-7999
06-06-2019 16:00,40.79,63.64,25.99,-7999
06-06-2019 15:00,40.64,66.55,26.52,-7999
06-06-2019 14:00,43.46,59.87,26.72,-7999
06-06-2019 13:00,42.88,65.48,25.05,-7999
06-06-2019 12:00,38.21,81,24.91,-7999
06-06-2019 11:00,37.26,87.1,26.73,-7999
06-06-2019 10:00,35.41,85.5,27.8,-7999
06-06-2019 09:00,34.81,96,27.37,-7999
06-06-2019 08:00,34.95,95.7,27.33,-7999
06-06-2019 07:00,33.6,99.9,27.47,-7999
06-06-2019 06:00,33.11,99.9,27.47,-7999
06-06-2019 05:00,32.37,99.9,27.27,-7999
06-06-2019 04:00,32.86,99.9,27.47,-7999
06-06-2019 03:00,34.09,100,27.33,-7999
06-06-2019 02:00,34.94,99.9,27.35,-7999
06-06-2019 01:00,35.91,99.8,28.34,-7999
06-06-2019 00:00,36.64,99.8,29.01,-7999
05-06-2019 23:00,37.75,99.9,27.26,-7999
05-06-2019 22:00,38.24,99.8,26.19,-7999
05-06-2019 21:00,38.97,100,27.21,-7999
05-06-2019 20:00,39.56,97.2,27.46,-7999
05-06-2019 19:00,40.79,95.6,27.06,-7999
05-06-2019 18:00,41.87,90.9,27.39,-7999
05-06-2019 17:00,46.53,64.51,27.12,-7999
05-06-2019 16:00,45.06,81.1,27.93,-7999
05-06-2019 15:00,46.63,76.41,27.72,-7999
05-06-2019 14:00,47.61,71.57,27.32,-7999
05-06-2019 13:00,50.05,69.04,26.81,-7999
05-06-2019 12:00,53.6,64.95,26.68,-7999
05-06-2019 11:00,50.8,72.67,27.32,-7999
05-06-2019 10:00,47.15,81.8,28.47,-7999
05-06-2019 09:00,46.4,77.79,28.63,-7999
05-06-2019 08:00,48.5,70.1,27.53,-7999
05-06-2019 07:00,46.32,71.28,28.81,-7999
05-06-2019 06:00,42.76,75.85,28.67,-7999
05-06-2019 05:00,41.91,72.11,30.11,-7999
05-06-2019 04:00,40.19,68.91,30.51,-7999
05-06-2019 03:00,41.29,66.24,29.19,-7999
05-06-2019 02:00,41.77,67.19,30.55,-7999
05-06-2019 01:00,42.39,61.05,29.61,-7999
05-06-2019 00:00,42.63,53,30.68,-7999
04-06-2019 23:00,41.9,59.41,30.48,-7999
04-06-2019 22:00,42.51,66.85,30.01,-7999
04-06-2019 21:00,43.37,65.35,29.74,-7999
04-06-2019 20:00,44.81,62.26,29.81,-7999
04-06-2019 19:00,48.71,55.9,29.6,-7999
04-06-2019 18:00,52.02,48.53,29.35,-7999
04-06-2019 17:00,55.3,42.93,29.4,-7999
04-06-2019 16:00,56.04,38.71,27.72,-7999
04-06-2019 15:00,56.25,41.21,29.73,-7999
04-06-2019 14:00,57.48,42.3,29.46,-7999
04-06-2019 13:00,55.4,43.6,29.6,-7999
04-06-2019 12:00,53.94,47.56,29.76,-7999
04-06-2019 11:00,51.28,55.28,30.15,-7999
04-06-2019 10:00,48.85,59.18,30.11,-7999
04-06-2019 09:00,45.95,67.05,30.55,-7999
04-06-2019 08:00,42.76,76.61,30.81,-7999
04-06-2019 07:00,41.06,84.8,31.63,-7999
04-06-2019 06:00,39.71,90.6,31.76,-7999
04-06-2019 05:00,38.5,94.4,31.13,-7999
04-06-2019 04:00,37.27,93.2,31.93,-7999
04-06-2019 03:00,37.64,94.9,31.66,-7999
04-06-2019 02:00,37.39,96.8,31.53,-7999
